year_month,variable,value
2020-05,renaissance fair,7
2020-06,renaissance fair,9
2020-07,renaissance fair,9
2020-08,renaissance fair,10
2020-09,renaissance fair,14
2020-10,renaissance fair,12
2020-11,renaissance fair,8
2020-12,renaissance fair,4
2021-01,renaissance fair,7
2021-02,renaissance fair,8
2021-03,renaissance fair,8
2021-04,renaissance fair,17
2021-05,renaissance fair,27
2021-06,renaissance fair,26
2021-07,renaissance fair,56
2021-08,renaissance fair,76
2021-09,renaissance fair,83
2021-10,renaissance fair,92
2020-03,renovating,43
2020-04,renovating,42
2020-05,renovating,67
2020-06,renovating,63
2020-07,renovating,71
2020-08,renovating,68
2020-09,renovating,63
2020-10,renovating,65
2020-11,renovating,60
2020-12,renovating,54
2021-01,renovating,79
2021-02,renovating,73
2021-03,renovating,56
2021-04,renovating,60
2021-05,renovating,69
2021-06,renovating,53
2021-07,renovating,53
2021-08,renovating,48
2021-09,renovating,61
2021-10,renovating,50
2020-03,road biking,26
2020-04,road biking,54
2020-05,road biking,64
2020-06,road biking,100
2020-07,road biking,75
2020-08,road biking,67
2020-09,road biking,63
2020-10,road biking,31
2020-11,road biking,31
2020-12,road biking,27
2021-01,road biking,26
2021-02,road biking,22
2021-03,road biking,24
2021-04,road biking,42
2021-05,road biking,33
2021-06,road biking,67
2021-07,road biking,42
2021-08,road biking,42
2021-09,road biking,39
2021-10,road biking,25
2020-03,robot combat,37
2020-04,robot combat,16
2020-05,robot combat,32
2020-06,robot combat,17
2020-07,robot combat,36
2020-08,robot combat,61
2020-09,robot combat,35
2020-10,robot combat,38
2020-11,robot combat,77
2020-12,robot combat,73
2021-01,robot combat,24
2021-02,robot combat,42
2021-03,robot combat,38
2021-04,robot combat,66
2021-05,robot combat,54
2021-06,robot combat,40
2021-07,robot combat,35
2021-08,robot combat,30
2021-09,robot combat,32
2021-10,robot combat,16
2020-03,rock climbing,49
2020-04,rock climbing,29
2020-05,rock climbing,35
2020-06,rock climbing,43
2020-07,rock climbing,45
2020-08,rock climbing,48
2020-09,rock climbing,46
2020-10,rock climbing,43
2020-11,rock climbing,44
2020-12,rock climbing,45
2021-01,rock climbing,47
2021-02,rock climbing,50
2021-03,rock climbing,58
2021-04,rock climbing,64
2021-05,rock climbing,60
2021-06,rock climbing,65
2021-07,rock climbing,72
2021-08,rock climbing,72
2021-09,rock climbing,54
2021-10,rock climbing,58
2020-03,rock painting,52
2020-04,rock painting,92
2020-05,rock painting,82
2020-06,rock painting,76
2020-07,rock painting,62
2020-08,rock painting,59
2020-09,rock painting,40
2020-10,rock painting,38
2020-11,rock painting,33
2020-12,rock painting,34
2021-01,rock painting,27
2021-02,rock painting,29
2021-03,rock painting,29
2021-04,rock painting,33
2021-05,rock painting,35
2021-06,rock painting,43
2021-07,rock painting,42
2021-08,rock painting,40
2021-09,rock painting,29
2021-10,rock painting,29
2020-03,roller derby,41
2020-04,roller derby,32
2020-05,roller derby,47
2020-06,roller derby,35
2020-07,roller derby,42
2020-08,roller derby,36
2020-09,roller derby,33
2020-10,roller derby,25
2020-11,roller derby,28
2020-12,roller derby,33
2021-01,roller derby,37
2021-02,roller derby,29
2021-03,roller derby,26
2021-04,roller derby,38
2021-05,roller derby,27
2021-06,roller derby,33
2021-07,roller derby,38
2021-08,roller derby,34
2021-09,roller derby,22
2021-10,roller derby,23
2020-03,roller skating,47
2020-04,roller skating,22
2020-05,roller skating,33
2020-06,roller skating,40
2020-07,roller skating,42
2020-08,roller skating,46
2020-09,roller skating,56
2020-10,roller skating,59
2020-11,roller skating,48
2020-12,roller skating,52
2021-01,roller skating,86
2021-02,roller skating,82
2021-03,roller skating,85
2021-04,roller skating,87
2021-05,roller skating,75
2021-06,roller skating,80
2021-07,roller skating,90
2021-08,roller skating,72
2021-09,roller skating,59
2021-10,roller skating,60
2020-03,rowing,47
2020-04,rowing,57
2020-05,rowing,49
2020-06,rowing,47
2020-07,rowing,52
2020-08,rowing,53
2020-09,rowing,48
2020-10,rowing,46
2020-11,rowing,48
2020-12,rowing,53
2021-01,rowing,59
2021-02,rowing,56
2021-03,rowing,60
2021-04,rowing,54
2021-05,rowing,57
2021-06,rowing,53
2021-07,rowing,79
2021-08,rowing,56
2021-09,rowing,50
2021-10,rowing,46
2020-03,rubiks cube,57
2020-04,rubiks cube,45
2020-05,rubiks cube,37
2020-06,rubiks cube,31
2020-07,rubiks cube,32
2020-08,rubiks cube,44
2020-09,rubiks cube,34
2020-10,rubiks cube,33
2020-11,rubiks cube,32
2020-12,rubiks cube,42
2021-01,rubiks cube,36
2021-02,rubiks cube,37
2021-03,rubiks cube,32
2021-04,rubiks cube,35
2021-05,rubiks cube,41
2021-06,rubiks cube,40
2021-07,rubiks cube,39
2021-08,rubiks cube,28
2021-09,rubiks cube,30
2021-10,rubiks cube,33
2020-03,rugby,22
2020-04,rugby,14
2020-05,rugby,14
2020-06,rugby,16
2020-07,rugby,17
2020-08,rugby,16
2020-09,rugby,17
2020-10,rugby,20
2020-11,rugby,19
2020-12,rugby,16
2021-01,rugby,16
2021-02,rugby,23
2021-03,rugby,24
2021-04,rugby,22
2021-05,rugby,22
2021-06,rugby,21
2021-07,rugby,43
2021-08,rugby,26
2021-09,rugby,26
2021-10,rugby,27
2020-03,running,78
2020-04,running,86
2020-05,running,91
2020-06,running,88
2020-07,running,92
2020-08,running,90
2020-09,running,86
2020-10,running,85
2020-11,running,75
2020-12,running,71
2021-01,running,70
2021-02,running,70
2021-03,running,68
2021-04,running,72
2021-05,running,74
2021-06,running,70
2021-07,running,74
2021-08,running,76
2021-09,running,82
2021-10,running,76
2020-03,safari,72
2020-04,safari,70
2020-05,safari,82
2020-06,safari,87
2020-07,safari,88
2020-08,safari,84
2020-09,safari,79
2020-10,safari,68
2020-11,safari,58
2020-12,safari,58
2021-01,safari,61
2021-02,safari,64
2021-03,safari,71
2021-04,safari,77
2021-05,safari,75
2021-06,safari,79
2021-07,safari,84
2021-08,safari,77
2021-09,safari,74
2021-10,safari,75
2020-03,sailing,55
2020-04,sailing,63
2020-05,sailing,72
2020-06,sailing,73
2020-07,sailing,75
2020-08,sailing,72
2020-09,sailing,66
2020-10,sailing,53
2020-11,sailing,44
2020-12,sailing,44
2021-01,sailing,51
2021-02,sailing,59
2021-03,sailing,79
2021-04,sailing,71
2021-05,sailing,80
2021-06,sailing,86
2021-07,sailing,84
2021-08,sailing,72
2021-09,sailing,63
2021-10,sailing,56
2020-03,sand art,32
2020-04,sand art,32
2020-05,sand art,33
2020-06,sand art,39
2020-07,sand art,36
2020-08,sand art,32
2020-09,sand art,37
2020-10,sand art,33
2020-11,sand art,39
2020-12,sand art,46
2021-01,sand art,35
2021-02,sand art,31
2021-03,sand art,48
2021-04,sand art,52
2021-05,sand art,36
2021-06,sand art,41
2021-07,sand art,30
2021-08,sand art,33
2021-09,sand art,39
2021-10,sand art,54
2020-03,scouting,46
2020-04,scouting,62
2020-05,scouting,35
2020-06,scouting,39
2020-07,scouting,32
2020-08,scouting,43
2020-09,scouting,41
2020-10,scouting,43
2020-11,scouting,40
2020-12,scouting,37
2021-01,scouting,45
2021-02,scouting,47
2021-03,scouting,50
2021-04,scouting,47
2021-05,scouting,46
2021-06,scouting,45
2021-07,scouting,49
2021-08,scouting,38
2021-09,scouting,46
2021-10,scouting,47
2020-03,scrapbooking,41
2020-04,scrapbooking,48
2020-05,scrapbooking,51
2020-06,scrapbooking,40
2020-07,scrapbooking,42
2020-08,scrapbooking,50
2020-09,scrapbooking,37
2020-10,scrapbooking,40
2020-11,scrapbooking,38
2020-12,scrapbooking,44
2021-01,scrapbooking,51
2021-02,scrapbooking,49
2021-03,scrapbooking,43
2021-04,scrapbooking,42
2021-05,scrapbooking,41
2021-06,scrapbooking,33
2021-07,scrapbooking,38
2021-08,scrapbooking,44
2021-09,scrapbooking,32
2021-10,scrapbooking,46
2020-03,scuba diving,40
2020-04,scuba diving,38
2020-05,scuba diving,49
2020-06,scuba diving,60
2020-07,scuba diving,63
2020-08,scuba diving,60
2020-09,scuba diving,48
2020-10,scuba diving,41
2020-11,scuba diving,40
2020-12,scuba diving,37
2021-01,scuba diving,41
2021-02,scuba diving,48
2021-03,scuba diving,56
2021-04,scuba diving,53
2021-05,scuba diving,67
2021-06,scuba diving,74
2021-07,scuba diving,74
2021-08,scuba diving,58
2021-09,scuba diving,51
2021-10,scuba diving,46
2020-03,sculpting,42
2020-04,sculpting,41
2020-05,sculpting,48
2020-06,sculpting,61
2020-07,sculpting,59
2020-08,sculpting,60
2020-09,sculpting,55
2020-10,sculpting,65
2020-11,sculpting,54
2020-12,sculpting,54
2021-01,sculpting,67
2021-02,sculpting,73
2021-03,sculpting,84
2021-04,sculpting,93
2021-05,sculpting,87
2021-06,sculpting,83
2021-07,sculpting,77
2021-08,sculpting,69
2021-09,sculpting,78
2021-10,sculpting,66
2020-03,sewing,39
2020-04,sewing,100
2020-05,sewing,64
2020-06,sewing,46
2020-07,sewing,48
2020-08,sewing,42
2020-09,sewing,36
2020-10,sewing,36
2020-11,sewing,37
2020-12,sewing,40
2021-01,sewing,36
2021-02,sewing,33
2021-03,sewing,32
2021-04,sewing,30
2021-05,sewing,29
2021-06,sewing,28
2021-07,sewing,30
2021-08,sewing,29
2021-09,sewing,29
2021-10,sewing,30
2020-03,shoemaking,39
2020-04,shoemaking,33
2020-05,shoemaking,27
2020-06,shoemaking,23
2020-07,shoemaking,12
2020-08,shoemaking,0
2020-09,shoemaking,63
2020-10,shoemaking,44
2020-11,shoemaking,32
2020-12,shoemaking,32
2021-01,shoemaking,44
2021-02,shoemaking,49
2021-03,shoemaking,31
2021-04,shoemaking,33
2021-05,shoemaking,26
2021-06,shoemaking,20
2021-07,shoemaking,40
2021-08,shoemaking,26
2021-09,shoemaking,14
2021-10,shoemaking,21
2020-03,shogi,60
2020-04,shogi,94
2020-05,shogi,91
2020-06,shogi,100
2020-07,shogi,81
2020-08,shogi,90
2020-09,shogi,83
2020-10,shogi,71
2020-11,shogi,66
2020-12,shogi,99
2021-01,shogi,77
2021-02,shogi,84
2021-03,shogi,94
2021-04,shogi,70
2021-05,shogi,64
2021-06,shogi,45
2021-07,shogi,82
2021-08,shogi,76
2021-09,shogi,50
2021-10,shogi,57
2020-03,shooting,19
2020-04,shooting,20
2020-05,shooting,29
2020-06,shooting,34
2020-07,shooting,26
2020-08,shooting,37
2020-09,shooting,26
2020-10,shooting,23
2020-11,shooting,23
2020-12,shooting,21
2021-01,shooting,21
2021-02,shooting,23
2021-03,shooting,37
2021-04,shooting,47
2021-05,shooting,30
2021-06,shooting,29
2021-07,shooting,26
2021-08,shooting,23
2021-09,shooting,24
2021-10,shooting,34
2020-03,shooting sport,18
2020-04,shooting sport,23
2020-05,shooting sport,17
2020-06,shooting sport,30
2020-07,shooting sport,24
2020-08,shooting sport,28
2020-09,shooting sport,27
2020-10,shooting sport,26
2020-11,shooting sport,23
2020-12,shooting sport,21
2021-01,shooting sport,31
2021-02,shooting sport,25
2021-03,shooting sport,19
2021-04,shooting sport,17
2021-05,shooting sport,19
2021-06,shooting sport,15
2021-07,shooting sport,40
2021-08,shooting sport,20
2021-09,shooting sport,19
2021-10,shooting sport,27
2020-03,shopping,93
2020-04,shopping,90
2020-05,shopping,80
2020-06,shopping,78
2020-07,shopping,78
2020-08,shopping,73
2020-09,shopping,73
2020-10,shopping,74
2020-11,shopping,85
2020-12,shopping,87
2021-01,shopping,69
2021-02,shopping,71
2021-03,shopping,79
2021-04,shopping,82
2021-05,shopping,79
2021-06,shopping,81
2021-07,shopping,87
2021-08,shopping,81
2021-09,shopping,76
2021-10,shopping,83
2020-03,shuffleboard,50
2020-04,shuffleboard,34
2020-05,shuffleboard,42
2020-06,shuffleboard,36
2020-07,shuffleboard,43
2020-08,shuffleboard,37
2020-09,shuffleboard,37
2020-10,shuffleboard,40
2020-11,shuffleboard,53
2020-12,shuffleboard,59
2021-01,shuffleboard,53
2021-02,shuffleboard,49
2021-03,shuffleboard,52
2021-04,shuffleboard,49
2021-05,shuffleboard,40
2021-06,shuffleboard,52
2021-07,shuffleboard,60
2021-08,shuffleboard,52
2021-09,shuffleboard,46
2021-10,shuffleboard,50
2020-03,singing,78
2020-04,singing,87
2020-05,singing,78
2020-06,singing,68
2020-07,singing,80
2020-08,singing,70
2020-09,singing,70
2020-10,singing,70
2020-11,singing,73
2020-12,singing,80
2021-01,singing,71
2021-02,singing,77
2021-03,singing,64
2021-04,singing,66
2021-05,singing,63
2021-06,singing,61
2021-07,singing,61
2021-08,singing,59
2021-09,singing,59
2021-10,singing,62
2020-03,skateboarding,17
2020-04,skateboarding,22
2020-05,skateboarding,23
2020-06,skateboarding,24
2020-07,skateboarding,22
2020-08,skateboarding,21
2020-09,skateboarding,23
2020-10,skateboarding,24
2020-11,skateboarding,18
2020-12,skateboarding,18
2021-01,skateboarding,17
2021-02,skateboarding,15
2021-03,skateboarding,17
2021-04,skateboarding,18
2021-05,skateboarding,17
2021-06,skateboarding,19
2021-07,skateboarding,100
2021-08,skateboarding,38
2021-09,skateboarding,15
2021-10,skateboarding,17
2020-03,sketching,68
2020-04,sketching,78
2020-05,sketching,72
2020-06,sketching,54
2020-07,sketching,57
2020-08,sketching,67
2020-09,sketching,84
2020-10,sketching,78
2020-11,sketching,61
2020-12,sketching,60
2021-01,sketching,66
2021-02,sketching,67
2021-03,sketching,50
2021-04,sketching,44
2021-05,sketching,54
2021-06,sketching,48
2021-07,sketching,40
2021-08,sketching,45
2021-09,sketching,57
2021-10,sketching,75
2020-03,skiing,18
2020-04,skiing,10
2020-05,skiing,8
2020-06,skiing,9
2020-07,skiing,12
2020-08,skiing,11
2020-09,skiing,14
2020-10,skiing,16
2020-11,skiing,23
2020-12,skiing,47
2021-01,skiing,54
2021-02,skiing,50
2021-03,skiing,26
2021-04,skiing,12
2021-05,skiing,9
2021-06,skiing,9
2021-07,skiing,10
2021-08,skiing,10
2021-09,skiing,12
2021-10,skiing,13
2020-03,skimboarding,22
2020-04,skimboarding,19
2020-05,skimboarding,49
2020-06,skimboarding,87
2020-07,skimboarding,69
2020-08,skimboarding,61
2020-09,skimboarding,41
2020-10,skimboarding,20
2020-11,skimboarding,25
2020-12,skimboarding,16
2021-01,skimboarding,18
2021-02,skimboarding,15
2021-03,skimboarding,40
2021-04,skimboarding,24
2021-05,skimboarding,25
2021-06,skimboarding,38
2021-07,skimboarding,54
2021-08,skimboarding,44
2021-09,skimboarding,33
2021-10,skimboarding,38
2020-03,skipping rope,49
2020-04,skipping rope,91
2020-05,skipping rope,87
2020-06,skipping rope,53
2020-07,skipping rope,77
2020-08,skipping rope,78
2020-09,skipping rope,56
2020-10,skipping rope,71
2020-11,skipping rope,38
2020-12,skipping rope,54
2021-01,skipping rope,49
2021-02,skipping rope,55
2021-03,skipping rope,64
2021-04,skipping rope,78
2021-05,skipping rope,46
2021-06,skipping rope,100
2021-07,skipping rope,65
2021-08,skipping rope,40
2021-09,skipping rope,30
2021-10,skipping rope,60
2020-03,skydiving,32
2020-04,skydiving,23
2020-05,skydiving,36
2020-06,skydiving,54
2020-07,skydiving,66
2020-08,skydiving,59
2020-09,skydiving,55
2020-10,skydiving,48
2020-11,skydiving,38
2020-12,skydiving,34
2021-01,skydiving,44
2021-02,skydiving,52
2021-03,skydiving,62
2021-04,skydiving,66
2021-05,skydiving,68
2021-06,skydiving,75
2021-07,skydiving,83
2021-08,skydiving,68
2021-09,skydiving,57
2021-10,skydiving,52
2020-03,slacklining,21
2020-04,slacklining,45
2020-05,slacklining,31
2020-06,slacklining,40
2020-07,slacklining,30
2020-08,slacklining,44
2020-09,slacklining,73
2020-10,slacklining,24
2020-11,slacklining,32
2020-12,slacklining,49
2021-01,slacklining,20
2021-02,slacklining,62
2021-03,slacklining,16
2021-04,slacklining,21
2021-05,slacklining,29
2021-06,slacklining,51
2021-07,slacklining,34
2021-08,slacklining,13
2021-09,slacklining,27
2021-10,slacklining,41
2020-03,sledding,8
2020-04,sledding,5
2020-05,sledding,4
2020-06,sledding,3
2020-07,sledding,4
2020-08,sledding,5
2020-09,sledding,7
2020-10,sledding,10
2020-11,sledding,20
2020-12,sledding,76
2021-01,sledding,84
2021-02,sledding,100
2021-03,sledding,16
2021-04,sledding,5
2021-05,sledding,4
2021-06,sledding,5
2021-07,sledding,5
2021-08,sledding,5
2021-09,sledding,5
2021-10,sledding,6
2020-03,slot car,40
2020-04,slot car,37
2020-05,slot car,37
2020-06,slot car,35
2020-07,slot car,33
2020-08,slot car,35
2020-09,slot car,34
2020-10,slot car,46
2020-11,slot car,64
2020-12,slot car,85
2021-01,slot car,52
2021-02,slot car,54
2021-03,slot car,48
2021-04,slot car,28
2021-05,slot car,38
2021-06,slot car,34
2021-07,slot car,30
2021-08,slot car,33
2021-09,slot car,31
2021-10,slot car,44
2020-03,slot car racing,41
2020-04,slot car racing,37
2020-05,slot car racing,37
2020-06,slot car racing,40
2020-07,slot car racing,20
2020-08,slot car racing,42
2020-09,slot car racing,30
2020-10,slot car racing,50
2020-11,slot car racing,45
2020-12,slot car racing,58
2021-01,slot car racing,49
2021-02,slot car racing,54
2021-03,slot car racing,23
2021-04,slot car racing,53
2021-05,slot car racing,39
2021-06,slot car racing,34
2021-07,slot car racing,42
2021-08,slot car racing,35
2021-09,slot car racing,28
2021-10,slot car racing,36
2020-03,snorkeling,36
2020-04,snorkeling,19
2020-05,snorkeling,25
2020-06,snorkeling,40
2020-07,snorkeling,38
2020-08,snorkeling,35
2020-09,snorkeling,30
2020-10,snorkeling,27
2020-11,snorkeling,26
2020-12,snorkeling,29
2021-01,snorkeling,34
2021-02,snorkeling,46
2021-03,snorkeling,61
2021-04,snorkeling,70
2021-05,snorkeling,75
2021-06,snorkeling,84
2021-07,snorkeling,88
2021-08,snorkeling,61
2021-09,snorkeling,45
2021-10,snorkeling,43
2020-03,snowboarding,9
2020-04,snowboarding,5
2020-05,snowboarding,4
2020-06,snowboarding,4
2020-07,snowboarding,6
2020-08,snowboarding,6
2020-09,snowboarding,9
2020-10,snowboarding,11
2020-11,snowboarding,18
2020-12,snowboarding,37
2021-01,snowboarding,46
2021-02,snowboarding,37
2021-03,snowboarding,16
2021-04,snowboarding,7
2021-05,snowboarding,5
2021-06,snowboarding,5
2021-07,snowboarding,5
2021-08,snowboarding,7
2021-09,snowboarding,8
2021-10,snowboarding,10
2020-03,snowmobiling,23
2020-04,snowmobiling,7
2020-05,snowmobiling,4
2020-06,snowmobiling,6
2020-07,snowmobiling,5
2020-08,snowmobiling,10
2020-09,snowmobiling,15
2020-10,snowmobiling,21
2020-11,snowmobiling,41
2020-12,snowmobiling,81
2021-01,snowmobiling,95
2021-02,snowmobiling,100
2021-03,snowmobiling,44
2021-04,snowmobiling,10
2021-05,snowmobiling,5
2021-06,snowmobiling,5
2021-07,snowmobiling,9
2021-08,snowmobiling,9
2021-09,snowmobiling,13
2021-10,snowmobiling,24
2020-03,snowshoeing,16
2020-04,snowshoeing,4
2020-05,snowshoeing,2
2020-06,snowshoeing,4
2020-07,snowshoeing,5
2020-08,snowshoeing,6
2020-09,snowshoeing,11
2020-10,snowshoeing,12
2020-11,snowshoeing,34
2020-12,snowshoeing,86
2021-01,snowshoeing,98
2021-02,snowshoeing,96
2021-03,snowshoeing,23
2021-04,snowshoeing,8
2021-05,snowshoeing,6
2021-06,snowshoeing,3
2021-07,snowshoeing,4
2021-08,snowshoeing,5
2021-09,snowshoeing,9
2021-10,snowshoeing,11
2020-03,soapmaking,63
2020-04,soapmaking,72
2020-05,soapmaking,41
2020-06,soapmaking,43
2020-07,soapmaking,62
2020-08,soapmaking,50
2020-09,soapmaking,33
2020-10,soapmaking,24
2020-11,soapmaking,30
2020-12,soapmaking,49
2021-01,soapmaking,18
2021-02,soapmaking,73
2021-03,soapmaking,6
2021-04,soapmaking,32
2021-05,soapmaking,44
2021-06,soapmaking,13
2021-07,soapmaking,25
2021-08,soapmaking,25
2021-09,soapmaking,34
2021-10,soapmaking,20
2020-03,soccer,30
2020-04,soccer,19
2020-05,soccer,21
2020-06,soccer,25
2020-07,soccer,28
2020-08,soccer,32
2020-09,soccer,36
2020-10,soccer,37
2020-11,soccer,32
2020-12,soccer,25
2021-01,soccer,24
2021-02,soccer,33
2021-03,soccer,41
2021-04,soccer,44
2021-05,soccer,45
2021-06,soccer,59
2021-07,soccer,84
2021-08,soccer,63
2021-09,soccer,64
2021-10,soccer,66
2020-03,social media,66
2020-04,social media,70
2020-05,social media,73
2020-06,social media,77
2020-07,social media,65
2020-08,social media,62
2020-09,social media,82
2020-10,social media,75
2020-11,social media,84
2020-12,social media,63
2021-01,social media,85
2021-02,social media,72
2021-03,social media,64
2021-04,social media,72
2021-05,social media,69
2021-06,social media,56
2021-07,social media,57
2021-08,social media,56
2021-09,social media,66
2021-10,social media,100
2020-03,softball,26
2020-04,softball,10
2020-05,softball,12
2020-06,softball,21
2020-07,softball,24
2020-08,softball,21
2020-09,softball,20
2020-10,softball,18
2020-11,softball,12
2020-12,softball,9
2021-01,softball,13
2021-02,softball,27
2021-03,softball,44
2021-04,softball,54
2021-05,softball,88
2021-06,softball,87
2021-07,softball,50
2021-08,softball,26
2021-09,softball,24
2021-10,softball,24
2020-03,sourdough,42
2020-04,sourdough,100
2020-05,sourdough,85
2020-06,sourdough,47
2020-07,sourdough,35
2020-08,sourdough,31
2020-09,sourdough,25
2020-10,sourdough,25
2020-11,sourdough,27
2020-12,sourdough,28
2021-01,sourdough,32
2021-02,sourdough,30
2021-03,sourdough,27
2021-04,sourdough,23
2021-05,sourdough,20
2021-06,sourdough,18
2021-07,sourdough,18
2021-08,sourdough,17
2021-09,sourdough,17
2021-10,sourdough,19
2020-03,speed skating,2
2020-04,speed skating,1
2020-05,speed skating,1
2020-06,speed skating,1
2020-07,speed skating,1
2020-08,speed skating,1
2020-09,speed skating,1
2020-10,speed skating,1
2020-11,speed skating,1
2020-12,speed skating,1
2021-01,speed skating,2
2021-02,speed skating,2
2021-03,speed skating,1
2021-04,speed skating,1
2021-05,speed skating,1
2021-06,speed skating,1
2021-07,speed skating,2
2021-08,speed skating,1
2021-09,speed skating,1
2021-10,speed skating,1
2020-03,sport stacking,92
2020-04,sport stacking,20
2020-05,sport stacking,0
2020-06,sport stacking,11
2020-07,sport stacking,11
2020-08,sport stacking,21
2020-09,sport stacking,32
2020-10,sport stacking,23
2020-11,sport stacking,12
2020-12,sport stacking,36
2021-01,sport stacking,12
2021-02,sport stacking,26
2021-03,sport stacking,46
2021-04,sport stacking,12
2021-05,sport stacking,12
2021-06,sport stacking,0
2021-07,sport stacking,24
2021-08,sport stacking,24
2021-09,sport stacking,13
2021-10,sport stacking,40
2020-03,spreadsheets,59
2020-04,spreadsheets,53
2020-05,spreadsheets,44
2020-06,spreadsheets,52
2020-07,spreadsheets,50
2020-08,spreadsheets,50
2020-09,spreadsheets,57
2020-10,spreadsheets,43
2020-11,spreadsheets,34
2020-12,spreadsheets,34
2021-01,spreadsheets,41
2021-02,spreadsheets,42
2021-03,spreadsheets,41
2021-04,spreadsheets,41
2021-05,spreadsheets,41
2021-06,spreadsheets,38
2021-07,spreadsheets,35
2021-08,spreadsheets,37
2021-09,spreadsheets,45
2021-10,spreadsheets,37
2020-03,squash,44
2020-04,squash,55
2020-05,squash,57
2020-06,squash,63
2020-07,squash,78
2020-08,squash,67
2020-09,squash,75
2020-10,squash,100
2020-11,squash,91
2020-12,squash,56
2021-01,squash,54
2021-02,squash,47
2021-03,squash,41
2021-04,squash,37
2021-05,squash,38
2021-06,squash,43
2021-07,squash,54
2021-08,squash,50
2021-09,squash,56
2021-10,squash,76
2020-03,stamp collecting,56
2020-04,stamp collecting,71
2020-05,stamp collecting,45
2020-06,stamp collecting,65
2020-07,stamp collecting,57
2020-08,stamp collecting,61
2020-09,stamp collecting,65
2020-10,stamp collecting,58
2020-11,stamp collecting,56
2020-12,stamp collecting,54
2021-01,stamp collecting,58
2021-02,stamp collecting,64
2021-03,stamp collecting,52
2021-04,stamp collecting,79
2021-05,stamp collecting,40
2021-06,stamp collecting,41
2021-07,stamp collecting,46
2021-08,stamp collecting,43
2021-09,stamp collecting,31
2021-10,stamp collecting,37
2020-03,stand-up comedy,45
2020-04,stand-up comedy,46
2020-05,stand-up comedy,36
2020-06,stand-up comedy,34
2020-07,stand-up comedy,40
2020-08,stand-up comedy,54
2020-09,stand-up comedy,32
2020-10,stand-up comedy,59
2020-11,stand-up comedy,57
2020-12,stand-up comedy,38
2021-01,stand-up comedy,29
2021-02,stand-up comedy,26
2021-03,stand-up comedy,53
2021-04,stand-up comedy,34
2021-05,stand-up comedy,50
2021-06,stand-up comedy,46
2021-07,stand-up comedy,42
2021-08,stand-up comedy,53
2021-09,stand-up comedy,78
2021-10,stand-up comedy,100
2020-03,stone skipping,70
2020-04,stone skipping,35
2020-05,stone skipping,35
2020-06,stone skipping,14
2020-07,stone skipping,31
2020-08,stone skipping,21
2020-09,stone skipping,23
2020-10,stone skipping,29
2020-11,stone skipping,34
2020-12,stone skipping,13
2021-01,stone skipping,18
2021-02,stone skipping,14
2021-03,stone skipping,18
2021-04,stone skipping,38
2021-05,stone skipping,27
2021-06,stone skipping,38
2021-07,stone skipping,19
2021-08,stone skipping,38
2021-09,stone skipping,46
2021-10,stone skipping,18
2020-03,storm chasing,30
2020-04,storm chasing,57
2020-05,storm chasing,37
2020-06,storm chasing,37
2020-07,storm chasing,22
2020-08,storm chasing,27
2020-09,storm chasing,35
2020-10,storm chasing,17
2020-11,storm chasing,13
2020-12,storm chasing,15
2021-01,storm chasing,21
2021-02,storm chasing,21
2021-03,storm chasing,57
2021-04,storm chasing,41
2021-05,storm chasing,56
2021-06,storm chasing,46
2021-07,storm chasing,20
2021-08,storm chasing,31
2021-09,storm chasing,12
2021-10,storm chasing,22
2020-03,storytelling,69
2020-04,storytelling,88
2020-05,storytelling,72
2020-06,storytelling,54
2020-07,storytelling,54
2020-08,storytelling,60
2020-09,storytelling,87
2020-10,storytelling,73
2020-11,storytelling,59
2020-12,storytelling,55
2021-01,storytelling,54
2021-02,storytelling,68
2021-03,storytelling,67
2021-04,storytelling,59
2021-05,storytelling,59
2021-06,storytelling,49
2021-07,storytelling,45
2021-08,storytelling,62
2021-09,storytelling,75
2021-10,storytelling,78
2020-03,sudoku,99
2020-04,sudoku,100
2020-05,sudoku,96
2020-06,sudoku,87
2020-07,sudoku,91
2020-08,sudoku,91
2020-09,sudoku,86
2020-10,sudoku,86
2020-11,sudoku,85
2020-12,sudoku,92
2021-01,sudoku,91
2021-02,sudoku,93
2021-03,sudoku,90
2021-04,sudoku,88
2021-05,sudoku,91
2021-06,sudoku,86
2021-07,sudoku,87
2021-08,sudoku,91
2021-09,sudoku,92
2021-10,sudoku,93
2020-03,sun bathing,40
2020-04,sun bathing,54
2020-05,sun bathing,84
2020-06,sun bathing,75
2020-07,sun bathing,62
2020-08,sun bathing,35
2020-09,sun bathing,21
2020-10,sun bathing,20
2020-11,sun bathing,9
2020-12,sun bathing,18
2021-01,sun bathing,28
2021-02,sun bathing,31
2021-03,sun bathing,54
2021-04,sun bathing,48
2021-05,sun bathing,74
2021-06,sun bathing,58
2021-07,sun bathing,40
2021-08,sun bathing,33
2021-09,sun bathing,17
2021-10,sun bathing,20
2020-03,surfing,37
2020-04,surfing,39
2020-05,surfing,49
2020-06,surfing,55
2020-07,surfing,61
2020-08,surfing,59
2020-09,surfing,50
2020-10,surfing,41
2020-11,surfing,37
2020-12,surfing,39
2021-01,surfing,42
2021-02,surfing,43
2021-03,surfing,43
2021-04,surfing,44
2021-05,surfing,48
2021-06,surfing,61
2021-07,surfing,100
2021-08,surfing,61
2021-09,surfing,47
2021-10,surfing,40
2020-03,swimming,25
